ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
30572,Riedenburger Dinkelradler alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,33l",9.877,1.577,19
530658,Riedenburger Dolden Null IPA alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,33l",13.684999999999999,2.1849999999999987,19
630545,Riedenburger Dunkel alkoholfrei BIOLAND,Riedenburger,Deutschland,Bioland,"10x0,5l",11.781,1.8810000000000002,19
630544,Riedenburger Dunkel Radler alkoholfrei BIOLAND,Riedenburger,Deutschland,Bioland,"10x0,5l",11.781,1.8810000000000002,19
630541,Riedenburger Emmerbier alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"20x0,5l",25.704,4.103999999999999,19
30581,Riedenburger Hefeweizen alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
530691,Riedenburger Natur Radler alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
30588,Riedenburger Ur-Helles alkoholfrei BIOLAND,Riedenburger,Bayern,Bioland,"10x0,5l",11.781,1.8810000000000002,19
530863,Schleicher Natural Pils alkoholfrei DEMETER,Traditionsbrauerei Schleicher,Deutschland,Demeter (Deutschland),"20x0,5l",27.369999999999997,4.369999999999997,19
530824,"Wolfscraft Brutal alkoholfrei 0,4%Vol.",Wolfscraft,Deutschland,100% Biozutaten,"24x0,33l",30.273600000000002,4.833600000000001,19
630524,WUNDERBRAEU Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",24.514,3.913999999999998,19
630527,WUNDERBRAEU Grapefruit Radler Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",24.514,3.913999999999998,19
630522,WUNDERBRAEU Weizen Alkoholfrei,Wunderbräu,Deutschland,100% Biozutaten,"20x0,5l",24.514,3.913999999999998,19
539620,Auxerrois QW Pfalz 2025 Kesselring,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",36.057,5.7570000000000014,19
539211,Birnauer Spätburgunder rosé QW 2024,Peter Riegel Weinhandel,Regional,EG-Bio,"6x0,75l",46.41,7.409999999999997,19
539159,Blanc de Noir trocken QbA 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",34.9146,5.5746,19
38930,Chardonnay BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",65.33099999999999,10.43099999999999,19
