ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
270599,Ayran DEMETER - Becher,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x230ml,3.21,0.20999999999999996,7
270462,Buttermilch - TetraTop,Berchtesgadener Land,Bayern,Naturland,8x400g,5.9064,0.3864000000000001,7
7152,Buttermilch BIOLAND - Becher,Andechser,Bayern,Bioland,6x500g,5.5854,0.36540000000000017,7
270501,Buttermilch DEMETER - Flasche,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),"6x0,5l",6.869400000000001,0.4494000000000007,7
275659,Caffe Latte Cappuccino laktosefrei,Molkerei Biedermann,Diverse,100% Biozutaten,10x230ml,14.445,0.9450000000000003,7
275660,Caffe Latte Macchiato,Molkerei Biedermann,Diverse,100% Biozutaten,10x230ml,14.445,0.9450000000000003,7
272722,Frucht Kefir mild DEMETER Zitrone & Himbeere-Limet,Berchtesgadener Land,Diverse,Demeter (Deutschland),8x400g,9.0736,0.5936000000000003,7
278528,Kaffeedrink Cappuccino Mount Hagen - Becher,Schrozberger Milchbauern,Diverse,100% Biozutaten,6x230g,5.9706,0.39060000000000006,7
278529,Kaffeedrink Espresso Mount Hagen - Becher,Schrozberger Milchbauern,Diverse,100% Biozutaten,6x230g,5.9706,0.39060000000000006,7
270711,Kefir fettarm DEMETER - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x250g,4.622400000000001,0.30240000000000045,7
7468,Kefir fettarm DEMETER - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,7.7682,0.5082000000000004,7
272721,"Kefir mild DEMETER 1,5% - TetraTop",Berchtesgadener Land,Bayern,Demeter (Deutschland),8x400g,7.1048,0.4648000000000003,7
273655,"Kefir natur 1,5% - Becher",Andechser,Bayern,Bioland,6x500g,6.805200000000001,0.4452000000000007,7
275511,Lassi Drink Mango laktosefrei,Molkerei Biedermann,Diverse,100% Biozutaten,6x230ml,9.501600000000002,0.6216000000000008,7
7822,Lassi Himbeere BIOLAND,Andechser,Diverse,Bioland,6x250g,6.7410000000000005,0.4410000000000007,7
7320,Lassi Mango BIOLAND,Andechser,Diverse,Bioland,10x250g,11.235000000000001,0.7350000000000012,7
270883,Lassi Mango BIOLAND,Söbbeke,Diverse,Bioland,10x250g,8.881000000000002,0.5810000000000013,7
270882,Lassi Natur leicht gesüßt BIOLAND,Söbbeke,Deutschland,Bioland,10x250g,8.881000000000002,0.5810000000000013,7
270881,Lassi Zitrone BIOLAND,Söbbeke,Diverse,Bioland,10x250g,8.881000000000002,0.5810000000000013,7
275130,Schokoladen Milch NATURLAND FAIR,Berchtesgadener Land,Diverse,NF,8x250g,5.136,0.3360000000000003,7
