"ArtikelNr","Bezeichnung","Hersteller","Land","Qualitaet","Gebinde","PreisInklMwst","EntMwst","MwstSatz"
"85912","Grand Noir Feinherb 55% FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85913","Zarte Bitter Orange 70% FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85914","Grand Noir Edelbitter 85% FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85915","Zarte Bitter 70% FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85920","Grand Chocolat Espresso-Caramel FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85921","Grand Chocolat Cardamom FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85922","Grand Chocolat Fleur de Sel FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85923","Café Blanc FairTrade","GEPA","Diverse","Naturland ","10x100g","32.2412","1.953","7"
"85937","Grand Chocolat Mandel-Orange FairTrade","GEPA","Diverse","Naturland ","10x100g","32.3568","1.96","7"
"85950","Fruchtriegel Heidelbeere","Lubs","Diverse","100% Biozutaten","25x30g","25.7121","1.5575","7"
"85952","Fruchtriegel Aronia","Lubs","Diverse","100% Biozutaten","25x30g","23.4009","1.4175","7"
"85963","Dattel Kokos Fruchtkugeln","Govinda","Diverse","100% Biozutaten","6x120g","17.2647","1.0458","7"
"85964","Energie Fruchtkugeln","Govinda","Diverse","100% Biozutaten","6x120g","17.2647","1.0458","7"
"85965","Mandel Magic Fruchtkugeln","Govinda","Diverse","100% Biozutaten","6x120g","17.2647","1.0458","7"
"85967","Schoko Delight Schokokugeln","Govinda","Diverse","100% Biozutaten","6x120g","17.2647","1.0458","7"
"86001","Puderzucker aus Rohrohrzucker","Naturata","Diverse","EG-Bio","10x200g","16.5251","1.001","7"
"86014","Würfelzucker DEMETER","Naturata","Paraguay","Demeter (Deutschland)","10x500g","33.9746","2.058","7"
"86016","Puderzucker DEMETER","Naturata","Paraguay","Demeter (Deutschland)","10x125g","12.9427","0.784","7"
"86020","Gelierzucker 2:1 aus Rohrohrzucker","Naturata","Diverse","97%","8x500g","23.5742","1.428","7"
"86026","Traubenzucker","Bio Vita","Diverse","100% Biozutaten","6x400g","31.8946","1.932","7"
"86029","Gula Java brut Kokosblütenzucker grob gemahlen","Amanprana","Indonesien","EG-Bio","4x310g","33.836","2.0496","7"
"86043","Gerstenmalz","Arche","Italien","EG-Bio","6x400g","21.4942","1.302","7"
"86046","Reissirup","Arche","Italien","EG-Bio","6x400g","20.5928","1.2474","7"
"86050","Rohrohrzucker","Green organics","Diverse","EG-Bio","10x500g","14.7917","0.896","7"
"86051","Rohrohrzucker","Green organics","Diverse","EG-Bio","12x1kg","26.625","1.6128","7"
"86055","Agavendicksaft dunkel - Glas","Green organics","Mexiko","EG-Bio","6x1kg","37.0948","2.247","7"
"86056","Ahornsirup Grad C","Green organics","CDN","EG-Bio","12x375ml","74.4669","4.5108","7"
"86101","Agavendicksaft - Spenderflasche","Allos","Mexiko","EG-Bio","6x250ml","24.6143","1.491","7"
"86108","Agavendicksaft","Allos","Mexiko","EG-Bio","6x1kg","72.6641","4.4016","7"
"86109","Agavendicksaft","Allos","Mexiko","EG-Bio","3x2kg","62.7491","3.801","7"
"86146","Ahornsirup Grad A","Naturata","CDN","EG-Bio","6x250ml","34.5987","2.0958","7"
"86147","Ahornsirup Grad A","Naturata","CDN","EG-Bio","6x375ml","51.2393","3.1038","7"
"86148","Ahornsirup Grad C","Naturata","CDN","EG-Bio","6x250ml","34.5987","2.0958","7"
"86149","Ahornsirup Grad C","Naturata","CDN","EG-Bio","6x375ml","51.2393","3.1038","7"
"86200","Für Brave Nikolaus - Schokobiene m. Honigblättchen","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86202","Für Engerl Nougatvariationen","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86256","Butter Caramel","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86261","Ge-Nüsse","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86269","Marc de Champagne","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86272","Nougat Variationen","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86274","Pistazien","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86277","Safran Pistazien","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86281","Scotch Whisky","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86286","Walnuss Marzipan","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86300","Alles Liebe","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86302","Für den besten Papa, den es gibt!","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86304","Erste Hilfe","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"86306","Für Dich - Nougatvariation","Zotter","Diverse","100% Biozutaten","5x70g","17.6229","1.0675","7"
"92107","Aceto Balsamico di Modena IGP","La Selva","Italien","Naturland ","6x500ml","23.2276","1.407","7"
"92108","Condimento bianco","La Selva","Italien","Naturland ","6x500ml","23.2276","1.407","7"
"92220","Pesto Basilikum DEMETER","Tennental","Europäische Union","Demeter (Deutschland)","6x170g","33.2119","2.0118","7"
"92221","Pesto Peperoni DEMETER","Tennental","Europäische Union","Demeter (Deutschland)","6x170g","33.2119","2.0118","7"
"92222","Pesto Bärlauch DEMETER","Tennental","Europäische Union","Demeter (Deutschland)","6x170g","33.2119","2.0118","7"
"92223","Peperoni in Olivenöl DEMETER","Tennental","Europäische Union","Demeter (Deutschland)","6x170g","29.7451","1.8018","7"
"92224","Basilikum in Olivenöl DEMETER","Tennental","Europäische Union","Demeter (Deutschland)","6x170g","29.7451","1.8018","7"
"92426","Cranberries getrocknet und gesüßt","Green organics","Diverse","100% Biozutaten","12x100g","23.8516","1.4448","7"
"92440","Ananasstücke getrocknet","Kipepeo","EAT","EG-Bio","6x100g","19.3447","1.1718","7"
"92441","Baby-Bananen getrocknet","Kipepeo","EAT","EG-Bio","6x100g","19.3447","1.1718","7"
"92442","Papaya getrocknet","Kipepeo","EAT","EG-Bio","6x100g","19.3447","1.1718","7"
"92444","Sultaninen geölt","Green organics","Türkei","100% Biozutaten","12x200g","19.4141","1.176","7"
"92456","Cranberries getrocknet und gesüßt","Morgenland","Diverse","100% Biozutaten","8x200g","35.0378","2.1224","7"
"92470","Tomaten getrocknet","Morgenland","Türkei","100% Biozutaten","6x100g","11.3018","0.6846","7"
"92494","Sultaninen geölt","Morgenland","Türkei","100% Biozutaten","8x1kg","61.4779","3.724","7"
"92520","Goji-Beeren sonnengetrocknet","Flores Farm","Volksrepublik China","EG-Bio","6x100g","19.7608","1.197","7"
"92524","Cranberries mit Apfelsaftkonzentrat gesüßt","Flores Farm","Diverse","100% Biozutaten","6x100g","17.2647","1.0458","7"
"92525","Physalis getrocknet","Flores Farm","Ecuador","EG-Bio","6x100g","21.8408","1.323","7"
"92724","Aprikosen ganz entsteint","Naturata","Diverse","EG-Bio","5x500g","54.2554","3.2865","7"
"92731","Bananenchips","Naturata","Diverse","100% Biozutaten","6x250g","17.2647","1.0458","7"
"92741","Feigen Lerida","Naturata","Türkei","EG-Bio","5x500g","46.9174","2.842","7"
"92755","Rosinen","Naturata","Argentinien","EG-Bio","7x250g","19.3332","1.1711","7"
"92756","Rosinen","Naturata","Argentinien","EG-Bio","5x500g","25.3654","1.5365","7"
"92758","Sultaninen geölt","Naturata","Türkei","100% Biozutaten","7x250g","24.1867","1.4651","7"
"92759","Sultaninen geölt","Naturata","Türkei","100% Biozutaten","5x500g","28.8322","1.7465","7"
"92760","Sultaninen geölt","Naturata","Türkei","100% Biozutaten","6x1kg","60.669","3.675","7"
"94961","Frankies Barbecuegewürz","Sonnentor","Diverse","100% Biozutaten","6x35g","16.8486","1.0206","7"
"94963","Lászlós Gulaschgewürz","Sonnentor","Diverse","100% Biozutaten","6x50g","17.6807","1.071","7"
"94965","Shantis Tandoori Masala Gewürz","Sonnentor","Diverse","100% Biozutaten","6x32g","17.6807","1.071","7"
"94967","Witwe Boltes Brathendlgewürz","Sonnentor","Diverse","100% Biozutaten","6x35g","17.6807","1.071","7"
"94970","Aladins Kaffeegewürz - Streudose","Sonnentor","Diverse","100% Biozutaten","6x35g","22.8809","1.386","7"
"94976","Sieglindes Erdäpfelgewürz - Streudose","Sonnentor","Diverse","100% Biozutaten","6x22g","21.1475","1.281","7"
"94980","Probier mal! Würz Dich um die Welt","Sonnentor","Diverse","100% Biozutaten","8x50g","32.819","1.988","7"
"94981","Fischgewürz","Lebensbaum","Diverse","100% Biozutaten","6x60g","13.0352","0.7896","7"
"94982","Gartenkräuter geschnitten","Lebensbaum","Diverse","100% Biozutaten","6x30g","13.0352","0.7896","7"
"94983","Italienische Küche","Lebensbaum","Diverse","100% Biozutaten","6x35g","13.0352","0.7896","7"
"94984","Kräuter der Provence geschnitten","Lebensbaum","Diverse","100% Biozutaten","6x30g","12.2031","0.7392","7"
"94987","Pizzagewürz","Lebensbaum","Diverse","100% Biozutaten","6x30g","13.0352","0.7896","7"
"94988","Quarkgewürz","Lebensbaum","Diverse","100% Biozutaten","6x30g","13.0352","0.7896","7"
"94989","Salatgewürz","Lebensbaum","Diverse","100% Biozutaten","6x40g","12.2031","0.7392","7"
"94990","Brotgewürzmischung gemahlen","Lebensbaum","Diverse","100% Biozutaten","6x50g","10.9551","0.6636","7"
"94991","Cayennepfeffer gemahlen","Lebensbaum","Diverse","EG-Bio","6x50g","13.4512","0.8148","7"
"94992","Fenchelsamen ganz","Lebensbaum","Österreich","EG-Bio","6x30g","8.1123","0.4914","7"
"94993","Ingwer gemahlen","Lebensbaum","Diverse","EG-Bio","6x40g","11.3711","0.6888","7"
"94994","Kardamom ganze Saat","Lebensbaum","GCA","EG-Bio","6x50g","40.7696","2.4696","7"
"94995","Koriander ganz","Lebensbaum","Diverse","Demeter (Deutschland)","6x30g","9.3604","0.567","7"
"94996","Koriander gemahlen","Lebensbaum","Diverse","Demeter (Deutschland)","6x40g","9.7764","0.5922","7"
"94997","Kreuzkümmel Kumin ganz","Lebensbaum","Türkei","EG-Bio","6x40g","14.2139","0.861","7"
"94998","Kreuzkümmel Kumin gemahlen","Lebensbaum","Türkei","EG-Bio","6x40g","14.2139","0.861","7"
"94999","Kümmel ganz","Lebensbaum","Ägypten","EG-Bio","6x50g","10.1924","0.6174","7"
"95001","Hühnerbouillon","Erntesegen","Diverse","95%","6x90g","14.5606","0.882","7"
"95003","Gemüsebrühe klar hefefrei","Erntesegen","Diverse","100% Biozutaten","6x220g","19.3447","1.1718","7"
"95004","Feinkostsauce dunkel - Vorrat","Erntesegen","Diverse","100% Biozutaten","6x200g","20.3848","1.2348","7"
"95007","Gemüsebrühe klar - Brühwürfel","Erntesegen","Diverse","96%","15x6Stück","14.3872","0.8715","7"
"95010","Feinkostsauce hell - Vorrat","Erntesegen","Diverse","95%","6x200g","20.3848","1.2348","7"
"95014","Gemüsebrühe mit Ur-Salz - Nachfüllbeutel","Erntesegen","Diverse","95%","12x250g","33.836","2.0496","7"
"95015","Atlantikmeersalz fein","Danival","Frankreich","nicht per Bio-VO geregelt","12x1kg","19.6914","1.1928","7"
"95018","Atlantikmeersalz grob","Danival","Frankreich","nicht per Bio-VO geregelt","12x1kg","17.334","1.05","7"
"95019","Gemüsebrühe mediterran","Erntesegen","Diverse","95%","6x125g","12.7578","0.7728","7"
"95031","Apfelessig naturtrüb DEMETER","Beutelsbacher","Baden-Württemberg","Demeter (Deutschland)","6x0,75l","12.1338","0.735","7"
"95031","Apfelessig naturtrüb DEMETER","Beutelsbacher","Baden-Württemberg","Demeter (Deutschland)","6x0,75l","12.1338","0.735","7"
"95036","Kräuteressig klar","Beutelsbacher","Diverse","100% Biozutaten","6x0,75l","13.5205","0.819","7"
"95038","Aceto Balsamico Villa Franatoni","Greenlotus","Italien","100% Biozutaten","6x500ml","34.5987","2.0958","7"
"95039","Branntweinessig klar","Beutelsbacher","Deutschland","EG-Bio","6x0,75l","11.3018","0.6846","7"
"95040","Weißweinessig naturtrüb DEMETER","Beutelsbacher","Italien","Demeter (Deutschland)","6x0,75l","17.6113","1.0668","7"
"95041","Melasse-Hefeflocken glf KONVENTIONELL - Nachfüllb.","Naturata","Österreich","konventionell","8x200g","27.642","1.6744","7"
"95046","Rinderbrühe - Brühwürfel","Erntesegen","Diverse","95%","15x6Stück","19.9341","1.2075","7"
"95047","Hühnerbrühe - Brühwürfel","Erntesegen","Diverse","95%","15x6Stück","19.9341","1.2075","7"
"95051","Gemüsebrühe klar","Erntesegen","Diverse","95%","6x250g","21.3555","1.2936","7"
"95052","Condimento bianco","Green organics","Italien","100% Biozutaten","6x500ml","13.7979","0.8358","7"
"95055","Vegane Salat Mayo DEMETER -Tube","Naturata","Diverse","Demeter (Deutschland)","8x190ml","19.0443","1.1536","7"
"95060","Balsamico bianco Villa Franatoni","Greenlotus","Italien","100% Biozutaten","6x500ml","34.5987","2.0958","7"
"95061","Remoulade DEMETER - Tube","Naturata","Diverse","Demeter (Deutschland)","8x190ml","22.4649","1.3608","7"
"95063","Apfelessig klar","Beutelsbacher","Baden-Württemberg","EG-Bio","6x0,75l","13.5205","0.819","7"
"95068","Weißweinessig","Green organics","Italien","EG-Bio","6x500ml","9.1524","0.5544","7"
"95069","Delikatess-Mayonnaise DEMETER - Tube","Naturata","Diverse","Demeter (Deutschland)","8x185ml","22.4649","1.3608","7"
"95075","Gemüsebrühe hefefrei glutenfrei - Glas","Naturata","Diverse","100% Biozutaten","6x200g","21.7715","1.3188","7"
"95077","Gemüsebrühe hefefrei glutenfrei - Nachfüllbeutel","Naturata","Diverse","100% Biozutaten","6x500g","38.0655","2.3058","7"
"95079","Remoulade eifrei","Bio Vita","Diverse","95%","6x250ml","15.8779","0.9618","7"
"95082","Balsamico-Senf DEMETER - Tube","Naturata","Diverse","Demeter (Deutschland)","8x100ml","12.1107","0.7336","7"
"95085","Delikatess-Senf DEMETER - Tube","Naturata","Diverse","Demeter (Deutschland)","8x100ml","12.1107","0.7336","7"
"95086","Gemüsebrühe hefefrei m. Kräutern glutenfrei - Glas","Naturata","Diverse","100% Biozutaten","6x200g","20.3848","1.2348","7"
"95109","Senf medium DEMETER - Tube","Frank Erhardt","Baden-Württemberg","Demeter (Deutschland)","8x100ml","11.0013","0.6664","7"
"95116","Tomatensauce Napoli glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95119","Pomodoro cubettato - gewürfelte Tomaten","La Selva","Italien","EG-Bio","6x340g","10.8858","0.6594","7"
"95126","Pomodoro al basilico - Tomaten mit Basilikum","La Selva","Italien","100% Biozutaten","6x340g","12.1338","0.735","7"
"95128","Salsa piccante - Tomatensauce leicht pikant","La Selva","Italien","100% Biozutaten","6x340g","12.1338","0.735","7"
"95132","Polpa di Pomodoro - stückige Tomaten","La Selva","Italien","EG-Bio","12x690g","26.4864","1.6044","7"
"95133","Salsa pronta - Tomatensauce mit Gemüse","La Selva","Italien","100% Biozutaten","6x340g","12.1338","0.735","7"
"95134","Polpa di Pomodoro - stückige Tomaten","La Selva","Italien","EG-Bio","6x340g","8.667","0.525","7"
"95136","Senf & Meerrettich extra DEMETER","Frank Erhardt","Baden-Württemberg","Demeter (Deutschland)","6x125ml","12.6192","0.7644","7"
"95137","Condimento bianco DEMETER","Naturata","Italien","Demeter (Deutschland)","6x250ml","36.8174","2.2302","7"
"95163","Pesto Verde","Terrasana","Italien","100% Biozutaten","6x180g","23.6436","1.4322","7"
"95164","Pesto Tradizionale vegan","Terrasana","Italien","100% Biozutaten","6x180g","24.6143","1.491","7"
"95171","Weinblätter Dolmades gefüllt mit Reis","Isana","Europäische Union","100% Biozutaten","6x190g","16.5713","1.0038","7"
"95171","Weinblätter Dolmades gefüllt mit Reis","Isana","Europäische Union","100% Biozutaten","6x190g","16.5713","1.0038","7"
"95173","Riesenbohnen Gigantes in Tomatensauce","Isana","Griechenland","100% Biozutaten","6x190g","16.9873","1.029","7"
"95196","Condimento bianco","Naturata","Italien","100% Biozutaten","6x500ml","26.0703","1.5792","7"
"95197","Aceto Balsamico di Modena IGP","Naturata","Italien","100% Biozutaten","6x500ml","29.8838","1.8102","7"
"95198","Aceto Balsamico di Modena IGP DEMETER","Naturata","Italien","Demeter (Deutschland)","6x250ml","36.8174","2.2302","7"
"95199","Crema con Aceto Balsamico di Modena IGP DEMETER","Naturata","Italien","Demeter (Deutschland)","6x150ml","26.7637","1.6212","7"
"95202","Gemüsebrühe glutenfrei KONVENTIONELL - Nachfüllb.","Naturata","Diverse","konventionell","6x500g","36.8174","2.2302","7"
"95253","Anis ganz","Lebensbaum","Diverse","Demeter (Deutschland)","6x50g","10.9551","0.6636","7"
"95308","Paprika edelsüß - lose","Lebensbaum","H","EG-Bio","kg","42.6416","2.583","7"
"95314","Kurkuma Gelbwurz gemahlen - lose","Lebensbaum","Diverse","EG-Bio","kg","16.2593","0.9849","7"
"95325","Pfeffer schwarz ganz - lose","Lebensbaum","Sri Lanka - Ceylon","EG-Bio","kg","31.0856","1.883","7"
"95332","Nelken gemahlen","Lebensbaum","Sri Lanka - Ceylon","EG-Bio","10x10g","10.1693","0.616","7"
"95335","Anis gemahlen","Lebensbaum","Diverse","EG-Bio","10x10g","10.2848","0.623","7"
"95340","Kardamom in der Schale gemahlen","Lebensbaum","GCA","EG-Bio","10x10g","15.6006","0.945","7"
"95356","Bourbon-Vanille gemahlen","Lebensbaum","Diverse","EG-Bio","18x5g","48.8819","2.961","7"
"95358","Tomaten gewürfelt - Dose","Byodo","Italien","EG-Bio","2,55kg","8.4243","0.5103","7"
"95361","Curryketchup","Zwergenwiese","Diverse","100% Biozutaten","6x500ml","15.6699","0.9492","7"
"95362","Tomatenketchup","Zwergenwiese","Diverse","100% Biozutaten","6x500ml","15.6699","0.9492","7"
"95364","Oliven Kalamata entsteint & gekräutert","Isana","Griechenland","100% Biozutaten","6x200g","25.169","1.5246","7"
"95370","Kinderketchup mit Apfelsüße","Zwergenwiese","Diverse","100% Biozutaten","6x500ml","15.6699","0.9492","7"
"95372","Tomaten sonnengetrocknet in Öl- Marinade","Isana","Türkei","100% Biozutaten","6x200g","21.2168","1.2852","7"
"95373","Artischockenherzen mit frischen Kräutern in Öl","Isana","Italien","100% Biozutaten","6x200g","27.249","1.6506","7"
"95385","Muskatnüsse ganz","Sonnentor","Diverse","EG-Bio","6x25g","18.0967","1.0962","7"
"95386","Muskatnuss gemahlen","Sonnentor","Diverse","EG-Bio","6x30g","18.0967","1.0962","7"
"95391","Oliven Kalamata in Lake DEMETER","Epikouros","Griechenland","Demeter (Deutschland)","6x320g","20.7315","1.2558","7"
"95392","Oliven Kalamata entsteint in Lake DEMETER","Epikouros","Griechenland","Demeter (Deutschland)","6x315g","22.1182","1.3398","7"
"95400","Oliven Kalamata in Lake","Epikouros","Griechenland","100% Biozutaten","6x320g","19.3447","1.1718","7"
"95401","Oliven Kalamata entsteint in Lake","Epikouros","Griechenland","100% Biozutaten","6x315g","21.1475","1.281","7"
"95405","Oliven grün entsteint in Lake","Epikouros","Griechenland","100% Biozutaten","6x315g","18.0274","1.092","7"
"95408","Grill- und Fondue-Senf","Byodo","Diverse","100% Biozutaten","6x200ml","12.6192","0.7644","7"
"95411","Tomatenmark 22% DEMETER","Naturata","Spanien","Demeter (Deutschland)","6x125g","11.6484","0.7056","7"
"95412","Tomatenmark 22% DEMETER","Naturata","Italien","Demeter (Deutschland)","12x200g","30.3692","1.8396","7"
"95414","Tomatenpassata DEMETER","Naturata","Italien","Demeter (Deutschland)","12x700g","34.5293","2.0916","7"
"95420","Tomaten geschält im eigenen Saft DEMETER","Naturata","Spanien","Demeter (Deutschland)","6x660g","21.1475","1.281","7"
"95421","Tomatenpüree DEMETER","Naturata","Spanien","Demeter (Deutschland)","6x400g","15.6006","0.945","7"
"95436","Mango-Balsamicosenf","Byodo","Diverse","100% Biozutaten","6x125ml","14.5606","0.882","7"
"95438","Orangensenf","Byodo","Diverse","100% Biozutaten","6x125ml","14.5606","0.882","7"
"95439","Feigensenf","Byodo","Diverse","100% Biozutaten","6x125ml","14.5606","0.882","7"
"95450","Süßer Senf","Byodo","Diverse","100% Biozutaten","6x200ml","12.4111","0.7518","7"
"95453","Scharfer Senf extrascharf","Byodo","Diverse","100% Biozutaten","6x125ml","12.6192","0.7644","7"
"95454","Mittelscharfer Senf","Byodo","Diverse","100% Biozutaten","6x200ml","9.6377","0.5838","7"
"95456","Körniger Senf","Byodo","Diverse","100% Biozutaten","6x125ml","11.2324","0.6804","7"
"95457","Dijonsenf scharf","Byodo","Diverse","100% Biozutaten","6x125ml","14.9072","0.903","7"
"95461","Mittelscharfer Senf - Vorrat","Byodo","Diverse","100% Biozutaten","kg","4.2642","0.2583","7"
"95464","Ursalz grob für die Salzmühle","Erntesegen","Deutschland","nicht per Bio-VO geregelt","6x300g","8.251","0.4998","7"
"95465","Ursalz - Streudose","Erntesegen","Deutschland","nicht per Bio-VO geregelt","6x400g","9.8457","0.5964","7"
"95466","Ursalz - Vorrat","Erntesegen","Deutschland","nicht per Bio-VO geregelt","6x1kg","16.3633","0.9912","7"
"95467","Himalaya-Ursalz grob","Erntesegen","Pakistan","nicht per Bio-VO geregelt","6x300g","16.294","0.987","7"
"95474","Dijon Senf","Arche","CDN","100% Biozutaten","6x200ml","17.4727","1.0584","7"
"95475","Gemüsebrühe klar hefefrei - Brühwürfel","Erntesegen","Diverse","100% Biozutaten","15x6Stück","14.3872","0.8715","7"
"95493","Sauce Hollandaise hefefrei für 0,2l","Erntesegen","Diverse","95%","12Tüten","13.4512","0.8148","7"
"95499","Aceto Balsamico invecchiato Franatoni","Greenlotus","Italien","IA","6x250ml","63.7198","3.8598","7"
"95514","Tomatenpassata","Green organics","Italien","EG-Bio","12x700ml","16.3633","0.9912","7"
"95520","Tomatenmark 22%","Green organics","Italien","EG-Bio","12x100g","10.8164","0.6552","7"
"95524","Blüten-Zaubersalz mediterran - Nachfüllbeutel","Sonnentor","Diverse","100% Biozutaten","6x120g","14.2139","0.861","7"
"95525","Ayurvedisches Zaubersalz für Salzmühlen","Sonnentor","Pakistan","nicht per Bio-VO geregelt","6x150g","11.1631","0.6762","7"
"95527","Ayurvedisches Zaubersalz fein","Sonnentor","Pakistan","nicht per Bio-VO geregelt","6x150g","11.1631","0.6762","7"
"95535","Ayurvedisches Zaubersalz fein - lose","Sonnentor","Pakistan","nicht per Bio-VO geregelt","kg","6.2402","0.378","7"
"95558","Hot Pepper Sauce","Isana","Italien","100% Biozutaten","6x100ml","17.6113","1.0668","7"
"95560","Delikatess Mayonnaise 80% - Tube","Byodo","Diverse","100% Biozutaten","8x100ml","12.9427","0.784","7"
"95561","Mittelscharfer Senf - Tube","Byodo","Diverse","100% Biozutaten","8x100ml","11.0938","0.672","7"
"95562","Süßer Senf - Tube","Byodo","Diverse","100% Biozutaten","8x100ml","13.7748","0.8344","7"
"95563","Scharfer Senf extrascharf - Tube","Byodo","Diverse","100% Biozutaten","8x100ml","13.7748","0.8344","7"
"95576","Oliven Kalamata entsteint in Öl - Theke","Isana","Griechenland","100% Biozutaten","4,55kg","68.3884","4.1426","7"
"95585","Oliven grün entsteint in Öl - Theke","Isana","Griechenland","100% Biozutaten","4,55kg","63.4193","3.8416","7"
"95594","Oliven-Mix entsteint in Öl - Theke","Isana","Deutschland","100% Biozutaten","4,55kg","65.4994","3.9676","7"
"95600","Eos-Apfelessig naturtrüb","EOS","Baden-Württemberg","EG-Bio","6x0,75l","12.4111","0.7518","7"
"95605","Kräuteressig aus Branntwein- 5% Säure","Byodo","Diverse","100% Biozutaten","6x500ml","15.1846","0.9198","7"
"95606","Kräutersalz - Streudose","Byodo","Diverse","100% Biozutaten","6x125g","15.8779","0.9618","7"
"95607","Kräutersalz - Nachfüllbeutel","Byodo","Diverse","100% Biozutaten","6x500g","26.9717","1.6338","7"
"95608","Apfelessig naturtrüb - 5% Säure","Byodo","Diverse","100% Biozutaten","6x0,5l","16.502","0.9996","7"
"95609","Apfelessig klar - 5% Säure","Byodo","Diverse","100% Biozutaten","6x0,5l","16.502","0.9996","7"
"95610","Rotweinessig - 6% Säure","Byodo","Italien","EG-Bio","6x500ml","15.1846","0.9198","7"
"95615","Weißweinessig 6% Säure","Byodo","Italien","EG-Bio","6x500ml","15.1846","0.9198","7"
"95620","Himbeeressig - 5% Säure","Byodo","Diverse","100% Biozutaten","6x500ml","32.2412","1.953","7"
"95622","Apfelessig naturtrüb","Green organics","Deutschland","EG-Bio","6x0,75l","10.9551","0.6636","7"
"95630","Aceto Balsamico di Modena IGP","Byodo","Italien","100% Biozutaten","6x500ml","25.3076","1.533","7"
"95631","Condimento bianco","Byodo","Italien","100% Biozutaten","6x500ml","25.6543","1.554","7"
"95636","Hot Ketchup glutenfrei","Byodo","Diverse","100% Biozutaten","6x500ml","21.1475","1.281","7"
"95638","Curry Ketchup glutenfrei","Byodo","Diverse","100% Biozutaten","6x500ml","21.1475","1.281","7"
"95639","Tomaten Ketchup glutenfrei","Byodo","Diverse","100% Biozutaten","6x500ml","19.3447","1.1718","7"
"95640","Delikatess Mayonnaise 80%","Byodo","Diverse","100% Biozutaten","6x250ml","16.9873","1.029","7"
"95641","Kräuterremoulade mit Gewürzgurken, 50% Fett","Byodo","Diverse","100% Biozutaten","6x250ml","16.9873","1.029","7"
"95644","Senf-Dillsauce","Byodo","Diverse","100% Biozutaten","6x125ml","13.7979","0.8358","7"
"95649","Tomatenmark 22%","Zwergenwiese","Italien","EG-Bio","6x200g","10.4697","0.6342","7"
"95650","Tomatenmark 22%","Zwergenwiese","Italien","EG-Bio","6x130g","8.043","0.4872","7"
"95652","Tomatensauce Arrabbiata glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x340g","14.1445","0.8568","7"
"95653","Tomatensauce Basilikum glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95659","Bolognese vegetarisch glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95662","Ratatouille glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95665","Tomatensauce Papaya-Chili glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95666","Kinder-Tomatensauce glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95670","Tomatensauce Ricotta glutenfrei","Zwergenwiese","Europäische Union","100% Biozutaten","6x350g","14.1445","0.8568","7"
"95672","Aceto Balsamico di Modena IGP","Green organics","Italien","100% Biozutaten","6x500ml","13.7979","0.8358","7"
"95673","Tomaten Ketchup ohne Kristallzucker glutenfrei","Byodo","Diverse","100% Biozutaten","6x500ml","21.4942","1.302","7"
"95674","Gewürz Ketchup glutenfrei","Byodo","Diverse","100% Biozutaten","6x500ml","21.1475","1.281","7"
"95690","Crema con Aceto Balsamico di Modena IGP","Byodo","Italien","100% Biozutaten","6x150ml","20.7315","1.2558","7"
"95693","Chilis Bird's Eye ganz","Lebensbaum","Diverse","EG-Bio","6x20g","10.4004","0.63","7"
"95705","Gemüsebrühe klar fettfrei","Natur Compagnie","Diverse","95%","6x162g","16.3633","0.9912","7"
